,Grad,Lon,Lat,TempSur,TempSur_celsius,TempSur_c,temp_at_f,pressure,CO2_dense,CO2_phase,geometry,index_right,level_0,level_1
3606,25.0,-101.3,31.7,286.0,13.0,13.0,292.4,2525358.3181875004,53.77519784107568,5.0,POINT (-101.3 31.7),258.0,44.0,258.0
3607,27.0,-101.4,31.7,285.8,13.0,13.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-101.4 31.7),258.0,44.0,258.0
3608,22.0,-101.5,31.7,285.8,13.0,13.0,291.65,2525358.3181875004,54.01108944039993,5.0,POINT (-101.5 31.7),258.0,44.0,258.0
3609,19.0,-101.6,31.7,285.6,12.0,12.0,289.9,2525358.3181875004,54.57364708436907,5.0,POINT (-101.6 31.7),258.0,44.0,258.0
3610,20.0,-101.7,31.7,285.9,13.0,13.0,291.15,2525358.3181875004,54.17006063611193,5.0,POINT (-101.7 31.7),258.0,44.0,258.0
3611,20.0,-101.8,31.7,286.3,13.0,13.0,291.15,2525358.3181875004,54.17006063611193,5.0,POINT (-101.8 31.7),258.0,44.0,258.0
3612,17.0,-101.9,31.7,286.5,13.0,13.0,290.4,2525358.3181875004,54.41114154066701,5.0,POINT (-101.9 31.7),258.0,44.0,258.0
3613,17.0,-102.0,31.7,286.6,13.0,13.0,290.4,2525358.3181875004,54.41114154066701,5.0,POINT (-102 31.7),258.0,44.0,258.0
3614,23.0,-102.1,31.7,286.8,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-102.1 31.7),258.0,44.0,258.0
3615,22.0,-102.2,31.7,286.8,14.0,14.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-102.2 31.7),258.0,44.0,258.0
3616,17.0,-102.3,31.7,286.8,14.0,14.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-102.3 31.7),258.0,44.0,258.0
3617,18.0,-102.4,31.7,286.8,14.0,14.0,291.65,2525358.3181875004,54.01108944039993,5.0,POINT (-102.4 31.7),258.0,44.0,258.0
3618,17.0,-102.5,31.7,286.8,14.0,14.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-102.5 31.7),258.0,44.0,258.0
3619,16.0,-102.6,31.7,286.4,13.0,13.0,290.15,2525358.3181875004,54.492213746685124,5.0,POINT (-102.6 31.7),258.0,44.0,258.0
3620,18.0,-102.7,31.7,286.5,13.0,13.0,290.65,2525358.3181875004,54.330427337714674,5.0,POINT (-102.7 31.7),258.0,44.0,258.0
3621,18.5,-102.8,31.7,286.1,13.0,13.0,290.775,2525358.3181875004,54.29020352122148,5.0,POINT (-102.8 31.7),258.0,44.0,258.0
3622,19.0,-102.9,31.7,286.4,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-102.9 31.7),258.0,44.0,258.0
3623,15.0,-103.0,31.7,286.5,13.0,13.0,289.9,2525358.3181875004,54.57364708436907,5.0,POINT (-103 31.7),258.0,44.0,258.0
3624,26.0,-103.1,31.7,286.6,13.0,13.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-103.1 31.7),258.0,44.0,258.0
3625,18.0,-103.2,31.7,286.6,13.0,13.0,290.65,2525358.3181875004,54.330427337714674,5.0,POINT (-103.2 31.7),258.0,44.0,258.0
3626,23.0,-103.3,31.7,286.7,14.0,14.0,292.9,2525358.3181875004,53.61961365159163,5.0,POINT (-103.3 31.7),258.0,44.0,258.0
3627,24.0,-103.4,31.7,286.9,14.0,14.0,293.15,2525358.3181875004,53.5423162896469,5.0,POINT (-103.4 31.7),258.0,44.0,258.0
3628,22.0,-103.5,31.7,287.2,14.0,14.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-103.5 31.7),258.0,44.0,258.0
3629,22.0,-103.6,31.7,286.4,13.0,13.0,291.65,2525358.3181875004,54.01108944039993,5.0,POINT (-103.6 31.7),258.0,44.0,258.0
3630,20.0,-103.7,31.7,286.1,13.0,13.0,291.15,2525358.3181875004,54.17006063611193,5.0,POINT (-103.7 31.7),258.0,44.0,258.0
3631,26.0,-103.8,31.7,286.5,13.0,13.0,292.65,2525358.3181875004,53.69723992180827,5.0,POINT (-103.8 31.7),258.0,44.0,258.0
3632,19.0,-103.9,31.7,286.2,13.0,13.0,290.9,2525358.3181875004,54.25006805128358,5.0,POINT (-103.9 31.7),258.0,44.0,258.0
3633,21.0,-104.0,31.7,285.7,13.0,13.0,291.4,2525358.3181875004,54.090402087465485,5.0,POINT (-104 31.7),258.0,44.0,258.0
3634,18.0,-104.1,31.7,285.4,12.0,12.0,289.65,2525358.3181875004,54.655444725166035,5.0,POINT (-104.1 31.7),258.0,44.0,258.0
3635,18.5,-104.2,31.7,285.8,13.0,13.0,290.775,2525358.3181875004,54.29020352122148,5.0,POINT (-104.2 31.7),258.0,44.0,258.0
3636,24.0,-104.3,31.7,284.6,11.0,11.0,290.15,2525358.3181875004,54.492213746685124,5.0,POINT (-104.3 31.7),258.0,44.0,258.0
3637,13.0,-104.4,31.7,284.2,11.0,11.0,287.4,2525358.3181875004,55.40856270792361,5.0,POINT (-104.4 31.7),258.0,44.0,258.0
3638,26.0,-104.5,31.7,284.5,11.0,11.0,290.65,2525358.3181875004,54.330427337714674,5.0,POINT (-104.5 31.7),258.0,44.0,258.0
3639,15.0,-104.6,31.7,284.6,11.0,11.0,287.9,2525358.3181875004,55.238504480939376,5.0,POINT (-104.6 31.7),258.0,44.0,258.0
3640,17.0,-104.7,31.7,284.8,12.0,12.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-104.7 31.7),258.0,44.0,258.0
3641,19.0,-104.8,31.7,284.9,12.0,12.0,289.9,2525358.3181875004,54.57364708436907,5.0,POINT (-104.8 31.7),258.0,44.0,258.0
3642,21.0,-104.9,31.7,284.0,11.0,11.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-104.9 31.7),258.0,44.0,258.0
3643,19.3,-105.0,31.7,283.5,10.0,10.0,287.97499999999997,2525358.3181875004,55.21313145351365,5.0,POINT (-105 31.7),258.0,44.0,258.0
3644,17.5,-105.1,31.7,284.3,11.0,11.0,288.525,2525358.3181875004,55.028129618508956,5.0,POINT (-105.1 31.7),258.0,44.0,258.0
3645,15.0,-105.2,31.7,284.2,11.0,11.0,287.9,2525358.3181875004,55.238504480939376,5.0,POINT (-105.2 31.7),258.0,44.0,258.0
3646,11.0,-105.3,31.7,283.9,11.0,11.0,286.9,2525358.3181875004,55.58021523820699,5.0,POINT (-105.3 31.7),258.0,44.0,258.0
3647,7.0,-105.4,31.7,283.5,10.0,10.0,284.9,2525358.3181875004,56.283378333327896,5.0,POINT (-105.4 31.7),258.0,44.0,258.0
3648,12.9,-105.5,31.7,283.3,10.0,10.0,286.375,2525358.3181875004,55.76219890993698,5.0,POINT (-105.5 31.7),258.0,44.0,258.0
3649,18.7,-105.6,31.7,283.0,10.0,10.0,287.825,2525358.3181875004,55.26391272669858,5.0,POINT (-105.6 31.7),258.0,44.0,258.0
3650,19.8,-105.7,31.7,282.7,10.0,10.0,288.09999999999997,2525358.3181875004,55.17092107635497,5.0,POINT (-105.7 31.7),258.0,44.0,258.0
3651,22.2,-105.8,31.7,282.8,10.0,10.0,288.7,2525358.3181875004,54.969655446175715,5.0,POINT (-105.8 31.7),258.0,44.0,258.0
3652,22.1,-105.9,31.7,283.9,11.0,11.0,289.67499999999995,2525358.3181875004,54.64724847616167,5.0,POINT (-105.9 31.7),258.0,44.0,258.0
3653,21.0,-106.0,31.7,284.3,11.0,11.0,289.4,2525358.3181875004,54.73760988418045,5.0,POINT (-106 31.7),258.0,44.0,258.0
3654,29.1,-106.1,31.7,283.2,10.0,10.0,290.42499999999995,2525358.3181875004,54.40305406148885,5.0,POINT (-106.1 31.7),258.0,44.0,258.0
3655,47.0,-106.2,31.7,284.2,11.0,11.0,295.9,2525358.3181875004,52.71300331095601,5.0,POINT (-106.2 31.7),258.0,44.0,258.0
3656,34.0,-106.3,31.7,286.2,13.0,13.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-106.3 31.7),258.0,44.0,258.0
3657,34.0,-93.9,31.8,288.7,16.0,16.0,297.65,2525358.3181875004,52.20428071803998,5.0,POINT (-93.90000000000001 31.8),258.0,44.0,258.0
3658,41.0,-94.0,31.8,287.2,14.0,14.0,297.4,2525358.3181875004,52.27608919862434,5.0,POINT (-94 31.8),258.0,44.0,258.0
3659,37.0,-94.1,31.8,286.8,14.0,14.0,296.4,2525358.3181875004,52.56619543999004,5.0,POINT (-94.09999999999999 31.8),258.0,44.0,258.0
3660,40.0,-94.2,31.8,287.0,14.0,14.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-94.2 31.8),258.0,44.0,258.0
3661,38.0,-94.3,31.8,286.9,14.0,14.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-94.3 31.8),258.0,44.0,258.0
3662,38.0,-94.4,31.8,286.9,14.0,14.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-94.40000000000001 31.8),258.0,44.0,258.0
3663,39.0,-94.5,31.8,286.8,14.0,14.0,296.9,2525358.3181875004,52.420563429225254,5.0,POINT (-94.5 31.8),258.0,44.0,258.0
3664,38.0,-94.6,31.8,286.9,14.0,14.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-94.59999999999999 31.8),258.0,44.0,258.0
3665,33.0,-94.7,31.8,286.8,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-94.7 31.8),258.0,44.0,258.0
3666,32.0,-94.8,31.8,287.2,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-94.8 31.8),258.0,44.0,258.0
3667,34.0,-94.9,31.8,287.3,14.0,14.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-94.90000000000001 31.8),258.0,44.0,258.0
3668,36.0,-95.0,31.8,286.9,14.0,14.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-95 31.8),258.0,44.0,258.0
3669,32.0,-95.1,31.8,287.7,15.0,15.0,296.15,2525358.3181875004,52.639451245873275,5.0,POINT (-95.09999999999999 31.8),258.0,44.0,258.0
3670,32.0,-95.2,31.8,287.0,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-95.2 31.8),258.0,44.0,258.0
3671,31.0,-95.3,31.8,287.4,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-95.3 31.8),258.0,44.0,258.0
3672,33.0,-95.4,31.8,287.3,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-95.40000000000001 31.8),258.0,44.0,258.0
3673,29.0,-95.5,31.8,287.2,14.0,14.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-95.5 31.8),258.0,44.0,258.0
3674,31.0,-95.6,31.8,287.6,14.0,14.0,294.9,2525358.3181875004,53.0102211759503,5.0,POINT (-95.59999999999999 31.8),258.0,44.0,258.0
3675,29.0,-95.7,31.8,287.6,14.0,14.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-95.7 31.8),258.0,44.0,258.0
3676,32.0,-95.8,31.8,287.2,14.0,14.0,295.15,2525358.3181875004,52.93546049545624,5.0,POINT (-95.8 31.8),258.0,44.0,258.0
3677,34.0,-95.9,31.8,287.2,14.0,14.0,295.65,2525358.3181875004,52.78685396433388,5.0,POINT (-95.90000000000001 31.8),258.0,44.0,258.0
3678,34.0,-96.0,31.8,287.8,15.0,15.0,296.65,2525358.3181875004,52.4932335922604,5.0,POINT (-96 31.8),258.0,44.0,258.0
3679,36.0,-96.1,31.8,288.2,15.0,15.0,297.15,2525358.3181875004,52.348182704558745,5.0,POINT (-96.09999999999999 31.8),258.0,44.0,258.0
3680,33.0,-96.2,31.8,287.5,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-96.2 31.8),258.0,44.0,258.0
3681,33.0,-96.3,31.8,287.6,14.0,14.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-96.3 31.8),258.0,44.0,258.0
3682,28.0,-96.4,31.8,287.5,14.0,14.0,294.15,2525358.3181875004,53.236362323828715,5.0,POINT (-96.40000000000001 31.8),258.0,44.0,258.0
3683,29.0,-96.5,31.8,287.7,15.0,15.0,295.4,2525358.3181875004,52.861005563625675,5.0,POINT (-96.5 31.8),258.0,44.0,258.0
3684,28.3,-96.6,31.8,287.6,14.0,14.0,294.22499999999997,2525358.3181875004,53.21362147178958,5.0,POINT (-96.59999999999999 31.8),258.0,44.0,258.0
3685,27.5,-96.7,31.8,287.4,14.0,14.0,294.025,2525358.3181875004,53.27432692121298,5.0,POINT (-96.7 31.8),258.0,44.0,258.0
3686,24.5,-96.8,31.8,287.4,14.0,14.0,293.275,2525358.3181875004,53.50379010239083,5.0,POINT (-96.8 31.8),258.0,44.0,258.0
3687,26.0,-96.9,31.8,287.7,15.0,15.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-96.90000000000001 31.8),258.0,44.0,258.0
3688,30.0,-97.0,31.8,287.4,14.0,14.0,294.65,2525358.3181875004,53.0852900512369,5.0,POINT (-97 31.8),258.0,44.0,258.0
3689,29.0,-97.1,31.8,287.6,14.0,14.0,294.4,2525358.3181875004,53.16066959796472,5.0,POINT (-97.09999999999999 31.8),258.0,44.0,258.0
